31,23,28,54,59,0,10,0,2,0,0,0,0,0,150.4215,0,0,0,0.3974,0,0
32,23,28,60,64,0,8,0,2,0,0,0,0,0,150.4215,0,0,0,0.3974,0,0
33,29,34,52,56,0,10,0,2,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
34,29,34,28,31,0,10,0,2,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
35,29,34,44,45,0,11,0,2,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
36,29,34,32,33,0,11,0,2,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
37,29,34,46,47,0,11,0,2,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
38,29,33,57,64,0,8,0,1.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
39,29,33,34,35,0,11,0,1.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
40,29,33,48,51,0,10,0,1.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
41,29,33,40,41,0,11,0,1.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
42,29,32,38,39,0,11,0,1,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
43,29,32,23,27,0,10,0,1,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
44,29,32,15,22,0,8,0,1,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
45,29,31,36,37,0,11,0,0.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
46,29,31,42,43,0,11,0,0.5,0,0,0,0,0,147.3645,0,0,0,0.4682,0,0
47,32,36,36,37,0,4,0,1,0,0,0,0,0,145.836,0,0,0,0.5036,0,0
48,32,36,42,43,0,4,0,1,0,0,0,0,0,145.836,0,0,0,0.5036,0,0
49,33,36,38,39,0,4,0,0.5,0,0,0,0,0,145.3265,0,0,0,0.5154,0,0
50,33,36,23,27,0,2,0,0.5,0,0,0,0,0,145.3265,0,0,0,0.5154,0,0
51,33,36,15,22,0,1,0,0.5,0,0,0,0,0,145.3265,0,0,0,0.5154,0,0
52,34,36,57,64,0,1,0,0,0,0,0,0,0,144.817,0,0,0,0.5272,0,0
53,34,36,34,35,0,4,0,0,0,0,0,0,0,144.817,0,0,0,0.5272,0,0
54,34,36,48,51,0,3,0,0,0,0,0,0,0,144.817,0,0,0,0.5272,0,0
55,34,36,40,41,0,4,0,0,0,0,0,0,0,144.817,0,0,0,0.5272,0,0
56,35,40,52,56,0,2,0,1.5,0,0,0,0,0,144.3075,0,0,0,0.539,0,0
57,35,40,28,31,0,3,0,1.5,0,0,0,0,0,144.3075,0,0,0,0.539,0,0
58,35,40,44,45,0,4,0,1.5,0,0,0,0,0,144.3075,0,0,0,0.539,0,0
59,35,40,32,33,0,4,0,1.5,0,0,0,0,0,144.3075,0,0,0,0.539,0,0
60,35,40,46,47,0,4,0,1.5,0,0,0,0,0,144.3075,0,0,0,0.539,0,0
61,37,40,38,39,0,4,1,0.5,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
62,37,40,23,27,0,2,1,0.5,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
63,37,40,15,22,0,1,1,0.5,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
64,37,39,57,64,0,1,0,2,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
65,37,39,34,35,0,4,0,2,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
66,37,39,48,51,0,3,0,2,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
67,37,39,40,41,0,4,0,2,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
68,37,41,36,37,0,4,1,1,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
69,37,41,42,43,0,4,1,1,0,0,0,0,0,143.2885,0,0,0,0.5626,0,0
70,40,42,57,64,0,1,0,0,0,0,0,0,0,141.76,0,0,0,0.598,0,0
71,40,42,34,35,0,4,0,0,0,0,0,0,0,141.76,0,0,0,0.598,0,0
72,40,42,48,51,0,3,0,0,0,0,0,0,0,141.76,0,0,0,0.598,0,0
73,40,42,40,41,0,4,0,0,0,0,0,0,0,141.76,0,0,0,0.598,0,0
74,41,46,52,56,0,2,1,1.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
75,41,46,28,31,0,3,1,1.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
76,41,46,44,45,0,4,1,1.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
77,41,46,32,33,0,4,1,1.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
78,41,46,46,47,0,4,1,1.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
79,41,44,38,39,0,4,2,0.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
80,41,44,23,27,0,2,2,0.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
81,41,44,15,22,0,1,2,0.5,0,0,0,0,0,141.2505,0,0,0,0.6098,0,0
82,42,46,36,37,0,4,2,1,0,0,0,0,0,140.741,0,0,0,0.6216,0,0
83,42,46,42,43,0,4,2,1,0,0,0,0,0,140.741,0,0,0,0.6216,0,0
84,43,45,57,64,0,1,0,2,0,0,0,0,0,140.2315,0,0,0,0.6334,0,0
85,43,45,34,35,0,4,0,2,0,0,0,0,0,140.2315,0,0,0,0.6334,0,0
86,43,45,48,51,0,3,0,2,0,0,0,0,0,140.2315,0,0,0,0.6334,0,0
87,43,45,40,41,0,4,0,2,0,0,0,0,0,140.2315,0,0,0,0.6334,0,0
88,45,48,38,39,0,4,3,0.5,0,0,0,0,0,139.2125,0,0,0,0.657,0,0
89,45,48,23,27,0,2,3,0.5,0,0,0,0,0,139.2125,0,0,0,0.657,0,0
90,45,48,15,22,0,1,3,0.5,0,0,0,0,0,139.2125,0,0,0,0.657,0,0
91,46,48,57,64,0,1,0,0,0,0,0,0,0,138.703,0,0,0,0.6688,0,0
92,46,48,34,35,0,4,0,0,0,0,0,0,0,138.703,0,0,0,0.6688,0,0
93,46,48,48,51,0,3,0,0,0,0,0,0,0,138.703,0,0,0,0.6688,0,0
94,46,48,40,41,0,4,0,0,0,0,0,0,0,138.703,0,0,0,0.6688,0,0
95,47,52,52,56,0,2,2,1.5,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
96,47,52,28,31,0,3,2,1.5,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
97,47,52,44,45,0,4,2,1.5,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
98,47,52,32,33,0,4,2,1.5,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
99,47,52,46,47,0,4,2,1.5,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
100,47,51,36,37,0,4,3,1,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
101,47,51,42,43,0,4,3,1,0,0,0,0,0,138.1935,0,0,0,0.6806,0,0
102,49,51,57,64,0,1,0,2,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
103,49,51,34,35,0,4,0,2,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
104,49,51,48,51,0,3,0,2,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
105,49,51,40,41,0,4,0,2,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
106,49,52,38,39,0,4,4,0.5,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
107,49,52,23,27,0,2,4,0.5,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
108,49,52,15,22,0,1,4,0.5,0,0,0,0,0,137.1745,0,0,0,0.7042,0,0
109,52,56,36,37,0,4,4,1,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
110,52,56,42,43,0,4,4,1,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
111,52,54,57,64,0,1,0,0,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
112,52,54,34,35,0,4,0,0,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
113,52,54,48,51,0,3,0,0,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
114,52,54,40,41,0,4,0,0,0,0,0,0,0,135.646,0,0,0,0.7396,0,0
115,53,58,52,56,0,2,3,1.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
116,53,58,28,31,0,3,3,1.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
117,53,58,44,45,0,4,3,1.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
118,53,58,32,33,0,4,3,1.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
119,53,58,46,47,0,4,3,1.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
120,53,56,38,39,0,4,5,0.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
121,53,56,23,27,0,2,5,0.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
122,53,56,15,22,0,1,5,0.5,0,0,0,0,0,135.1365,0,0,0,0.7514,0,0
123,55,57,57,64,0,1,0,2,0,0,0,0,0,134.1175,0,0,0,0.775,0,0
124,55,57,34,35,0,4,0,2,0,0,0,0,0,134.1175,0,0,0,0.775,0,0
125,55,57,48,51,0,3,0,2,0,0,0,0,0,134.1175,0,0,0,0.775,0,0
126,55,57,40,41,0,4,0,2,0,0,0,0,0,134.1175,0,0,0,0.775,0,0
127,57,61,36,37,0,4,5,1,0,0,0,0,0,133.0985,0,0,0,0.7986,0,0
128,57,61,42,43,0,4,5,1,0,0,0,0,0,133.0985,0,0,0,0.7986,0,0
129,57,60,38,39,0,4,6,0.5,0,0,0,0,0,133.0985,0,0,0,0.7986,0,0
130,57,60,23,27,0,2,6,0.5,0,0,0,0,0,133.0985,0,0,0,0.7986,0,0
131,57,60,15,22,0,1,6,0.5,0,0,0,0,0,133.0985,0,0,0,0.7986,0,0
132,58,60,57,64,0,1,0,0,0,0,0,0,0,132.589,0,0,0,0.8104,0,0
133,58,60,34,35,0,4,0,0,0,0,0,0,0,132.589,0,0,0,0.8104,0,0
134,58,60,48,51,0,3,0,0,0,0,0,0,0,132.589,0,0,0,0.8104,0,0
135,58,60,40,41,0,4,0,0,0,0,0,0,0,132.589,0,0,0,0.8104,0,0
136,59,64,52,56,0,2,4,1.5,0,0,0,0,0,132.0795,0,0,0,0.8222,0,0
137,59,64,28,31,0,3,4,1.5,0,0,0,0,0,132.0795,0,0,0,0.8222,0,0
138,59,64,44,45,0,4,4,1.5,0,0,0,0,0,132.0795,0,0,0,0.8222,0,0
139,59,64,32,33,0,4,4,1.5,0,0,0,0,0,132.0795,0,0,0,0.8222,0,0
140,59,64,46,47,0,4,4,1.5,0,0,0,0,0,132.0795,0,0,0,0.8222,0,0
141,61,64,38,39,0,4,7,0.5,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
142,61,64,23,27,0,2,7,0.5,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
143,61,64,15,22,0,1,7,0.5,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
144,61,63,57,64,0,1,0,2,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
145,61,63,34,35,0,4,0,2,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
146,61,63,48,51,0,3,0,2,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
147,61,63,40,41,0,4,0,2,0,0,0,0,0,131.0605,0,0,0,0.8458,0,0
148,62,66,36,37,0,4,6,1,0,0,0,0,0,130.551,0,0,0,0.8576,0,0
149,62,66,42,43,0,4,6,1,0,0,0,0,0,130.551,0,0,0,0.8576,0,0
150,64,66,57,64,0,1,0,0,0,0,0,0,0,129.532,0,0,0,0.8812,0,0
151,64,66,34,35,0,4,0,0,0,0,0,0,0,129.532,0,0,0,0.8812,0,0
152,64,66,48,51,0,3,0,0,0,0,0,0,0,129.532,0,0,0,0.8812,0,0
153,64,66,40,41,0,4,0,0,0,0,0,0,0,129.532,0,0,0,0.8812,0,0
154,65,70,52,56,0,2,5,1.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
155,65,70,28,31,0,3,5,1.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
156,65,70,44,45,0,4,5,1.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
157,65,70,32,33,0,4,5,1.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
158,65,70,46,47,0,4,5,1.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
159,65,68,38,39,0,4,8,0.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
160,65,68,23,27,0,2,8,0.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
161,65,68,15,22,0,1,8,0.5,0,0,0,0,0,129.0225,0,0,0,0.893,0,0
162,67,69,57,64,0,1,0,2,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
163,67,69,34,35,0,4,0,2,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
164,67,69,48,51,0,3,0,2,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
165,67,69,40,41,0,4,0,2,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
166,67,71,36,37,0,4,7,1,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
167,67,71,42,43,0,4,7,1,0,0,0,0,0,128.0035,0,0,0,0.9166,0,0
168,69,72,38,39,0,4,9,0.5,0,0,0,0,0,126.9845,0,0,0,0.9402,0,0
169,69,72,23,27,0,2,9,0.5,0,0,0,0,0,126.9845,0,0,0,0.9402,0,0
170,69,72,15,22,0,1,9,0.5,0,0,0,0,0,126.9845,0,0,0,0.9402,0,0
171,70,72,57,64,0,1,0,0,0,0,0,0,0,126.475,0,0,0,0.952,0,0
172,70,72,34,35,0,4,0,0,0,0,0,0,0,126.475,0,0,0,0.952,0,0
173,70,72,48,51,0,3,0,0,0,0,0,0,0,126.475,0,0,0,0.952,0,0
174,70,72,40,41,0,4,0,0,0,0,0,0,0,126.475,0,0,0,0.952,0,0
